コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,181.00,182.00,180.00,181.00,80000,14463000
1305-T,ETFTPX,東証,887.00,887.00,876.00,877.00,66100,58148800
1306-T,TOPIX投,東証,890.00,891.00,880.00,882.00,2086860,1849032460
1308-T,上場TPX,東証,870.00,870.00,860.00,860.00,193000,166930800
1309-O,上証50連,大証,24300.00,24320.00,24180.00,24290.00,3119,75635520
1310-T,ETF･コア30,東証,492.00,492.00,482.00,484.00,2100,1024900
1311-T,TOPIX30,東証,494.00,494.00,487.00,487.00,11410,5604450
1312-O,RN小型コア,大証,8970.00,9000.00,8970.00,9000.00,31,278310
1313-T,KODEX200,東証,1670.00,1670.00,1642.00,1642.00,90,148690
1314-T,上場新興,東証,575.00,575.00,560.00,560.00,700,397400
1316-T,上場大型,東証,630.00,630.00,626.00,626.00,50,31400
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,151.00,151.00,150.00,150.00,6000,901000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,9730.00,9750.00,9610.00,9610.00,139150,1346718000
1321-O,225投信,大証,9790.00,9810.00,9670.00,9670.00,420885,4097812850
1322-T,上場パンタ,東証,3505.00,3535.00,3505.00,3525.00,4270,14989250
1323-O,南ア40,大証,284.00,286.00,284.00,284.00,13800,3926000
1324-O,RTS連動,大証,135.00,135.00,133.00,134.00,50400,6756700
1325-T,ボベスパ,東証,282.00,285.00,281.00,283.00,177400,50078900
1326-T,SPDRゴール,東証,10920.00,10930.00,10830.00,10860.00,20185,219546650
1327-T,EASY商品,東証,3590.00,3630.00,3580.00,3580.00,388,1392020
1328-O,金連動,大証,3270.00,3280.00,3265.00,3275.00,30990,101363300
1329-T,iS225,東証,9740.00,9800.00,9650.00,9650.00,5580,54006300
1330-T,上場225,東証,9820.00,9850.00,9700.00,9710.00,329290,3221627800
1332-T,日水,東証1部,272.00,274.00,271.00,274.00,362400,98892900
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,142.00,143.00,141.00,142.00,1053000,149802000
1343-T,REIT-ETF,東証,940.00,940.00,927.00,928.00,29940,27975180
1344-T,MXSコア30,東証,487.00,487.00,481.00,482.00,1730,834340
1345-T,上場Jリート,東証,930.00,944.00,923.00,927.00,15700,14575100
1346-O,MXS225,大証,9730.00,9740.00,9600.00,9600.00,9822,94667360
1347-T,上場グリチ,東証,3135.00,3135.00,3110.00,3110.00,200,625200
1348-T,MXSトピクス,東証,880.00,880.00,864.00,864.00,61570,53529820
1349-T,アジア債券,東証,10700.00,10700.00,10700.00,10700.00,23,246100
1352-T,ホウスイ,東証1部,117.00,117.00,116.00,117.00,12000,1403000
1376-J,カネコ種,JQ,713.00,713.00,702.00,702.00,2800,1988800
1377-T,サカタのタネ,東証1部,1168.00,1171.00,1161.00,1163.00,24000,27976800
1378-T,雪国マイタケ,東証2部,523.00,523.00,518.00,519.00,33100,17242300
1379-T,ホクト,東証1部,1770.00,1770.00,1755.00,1761.00,38500,67804300
1380-J,秋川牧園,JQ,,,,,0,0
1381-J,アクシーズ,JQ,790.00,790.00,790.00,790.00,100,79000
1382-J,ホーブ,JQ,180000.00,180000.00,180000.00,180000.00,1,180000
1400-H,ルーデン,HCグロース,8200.00,8200.00,7710.00,7900.00,88,701560
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,363.00,363.00,360.00,360.00,300,108600
1407-J,ウエストHD,JQ,798.00,798.00,784.00,786.00,33400,26418500
1408-H,サムシングHD,HCグロース,,,,,0,0
1412-T,チャイナボーチ,東証1部外国,17000.00,17220.00,16780.00,17000.00,152,2563260
1414-T,ショーボンド,東証1部,1766.00,1768.00,1746.00,1766.00,18200,32007300
1491-T,中外鉱,東証2部,64.00,64.00,60.00,63.00,962400,60469200
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,88.00,88.00,87.00,87.00,53200,4641300
1515-T,日鉄鉱,東証1部,330.00,330.00,327.00,330.00,104000,34215000
1518-T,三井松,東証1部,158.00,159.00,156.00,156.00,1150000,181233000
1518-F,三井松,福証,,,,,0,0
1605-T,国際帝石,東証1部,547000.00,552000.00,540000.00,540000.00,5356,2923799000
1606-T,海洋掘削,東証1部,3350.00,3400.00,3305.00,3305.00,32300,108099500
1610-T,ETF･電機,東証,,,,,0,0
1612-T,ETF･銀行,東証,126.00,126.00,125.00,125.00,15000,1885000
1613-T,電機,東証,1286.00,1286.00,1260.00,1260.00,680,858190
1615-T,銀行,東証,134.00,134.00,132.00,133.00,419200,55872800
1617-T,食品,東証,,,,,0,0
1618-T,エネ資源,東証,12290.00,12290.00,11700.00,11700.00,452,5337280
1619-T,建設資材,東証,,,,,0,0
