コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,171.00,173.00,171.00,173.00,130000,22389000
1305-T,ETFTPX,東証,830.00,848.00,830.00,848.00,250200,210131800
1306-T,TOPIX投,東証,835.00,855.00,835.00,855.00,2657880,2255009220
1308-T,上場TPX,東証,816.00,833.00,816.00,833.00,142000,116781900
1309-O,上証50連,大証,29150.00,29880.00,29150.00,29870.00,17367,512327320
1310-T,ETF･コア30,東証,461.00,476.00,461.00,476.00,11100,5227100
1311-T,TOPIX30,東証,477.00,485.00,476.00,485.00,2990,1437150
1312-O,RN小型コア,大証,8090.00,8370.00,8090.00,8370.00,85,697750
1313-T,KODEX200,東証,1623.00,1645.00,1610.00,1610.00,1180,1911500
1314-T,上場新興,東証,534.00,541.00,534.00,541.00,2800,1507600
1316-T,上場大型,東証,583.00,595.00,583.00,595.00,210,122550
1317-T,上場中型,東証,869.00,869.00,869.00,869.00,10,8690
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,142.00,147.00,142.00,147.00,10000,1428000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,9240.00,9390.00,9220.00,9390.00,130800,1218440000
1321-O,225投信,大証,9300.00,9440.00,9270.00,9420.00,920771,8623311100
1322-T,上場パンタ,東証,3970.00,4100.00,3970.00,4060.00,23760,96203900
1323-O,南ア40,大証,285.00,285.00,279.00,279.00,30300,8556300
1324-O,RTS連動,大証,125.00,129.00,125.00,127.00,326300,41314900
1325-T,ボベスパ,東証,323.00,328.00,323.00,328.00,846400,275926300
1326-T,SPDRゴール,東証,9970.00,10050.00,9840.00,9900.00,46592,463217390
1327-T,EASY商品,東証,3690.00,3940.00,3690.00,3940.00,791,2935000
1328-O,金連動,大証,2995.00,3010.00,2920.00,2965.00,131160,391155950
1329-T,iS225,東証,9230.00,9380.00,9230.00,9250.00,4430,41161000
1330-T,上場225,東証,9310.00,9470.00,9310.00,9450.00,288010,2703195800
1332-T,日水,東証1部,245.00,247.00,242.00,246.00,971100,238362000
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,126.00,128.00,125.00,126.00,1193000,150836000
1340-O,印ルピー,大証,192.00,193.00,188.00,192.00,12300,2332500
1341-O,伯レアル,大証,5350.00,5400.00,5340.00,5380.00,2870,15343500
1342-O,露ルーブル,大証,298.00,300.00,298.00,300.00,8800,2623400
1343-T,REIT-ETF,東証,850.00,861.00,848.00,858.00,39940,34081740
1344-T,MXSコア30,東証,471.00,480.00,471.00,480.00,130,62240
1345-T,上場Jリート,東証,830.00,844.00,828.00,843.00,25600,21363600
1346-O,MXS225,大証,9270.00,9400.00,9250.00,9400.00,423,3940280
1347-T,上場グリチ,東証,2920.00,2980.00,2905.00,2950.00,1370,4040850
1348-T,MXSトピクス,東証,827.00,845.00,827.00,845.00,4260,3560210
1349-T,アジア債券,東証,10000.00,10000.00,9950.00,9950.00,142,1415360
1352-T,ホウスイ,東証1部,101.00,101.00,97.00,100.00,8000,796000
1376-J,カネコ種,JQ,725.00,734.00,710.00,731.00,7100,5095100
1377-T,サカタのタネ,東証1部,1331.00,1372.00,1325.00,1372.00,71700,97011600
1378-T,雪国マイタケ,東証2部,385.00,391.00,385.00,389.00,11100,4313200
1379-T,ホクト,東証1部,1890.00,1890.00,1855.00,1886.00,93900,176202700
1380-J,秋川牧園,JQ,,,,,0,0
1381-J,アクシーズ,JQ,,,,,0,0
1382-J,ホーブ,JQ,151000.00,151000.00,151000.00,151000.00,1,151000
1400-H,ルーデン,HCグロース,5100.00,5150.00,4850.00,5150.00,21,105700
1401-F,エムビーエス,福証Q-Board,46350.00,46350.00,46350.00,46350.00,1,46350
1405-T,サーラ住宅,東証2部,262.00,262.00,256.00,256.00,300,77900
1407-J,ウエストHD,JQ,1132.00,1188.00,1112.00,1185.00,81800,93571900
1408-H,サムシングHD,HCグロース,46050.00,49300.00,46050.00,49300.00,5,243200
1412-T,チャイナボーチ,東証1部外国,18390.00,18390.00,17950.00,18000.00,307,5543250
1414-T,ショーボンド,東証1部,1556.00,1603.00,1556.00,1603.00,140700,222895900
1491-T,中外鉱,東証2部,42.00,43.00,40.00,40.00,617800,25769200
1491-O,中外鉱,大証2部,37.00,37.00,37.00,37.00,300,11100
1514-T,住石HD,東証1部,88.00,92.00,88.00,92.00,152200,13778800
1515-T,日鉄鉱,東証1部,380.00,389.00,378.00,380.00,332000,126737000
1518-T,三井松,東証1部,156.00,158.00,155.00,157.00,1753000,274062000
1518-F,三井松,福証,,,,,0,0
1605-T,国際帝石,東証1部,670000.00,676000.00,667000.00,674000.00,5086,3416408000
1610-T,ETF･電機,東証,,,,,0,0
