コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,170.00,171.00,168.00,171.00,86000,14608000
1305-T,ETFTPX,東証,1110.00,1127.00,1110.00,1115.00,305000,341312500
1306-T,TOPIX投,東証,1104.00,1121.00,1104.00,1111.00,1340610,1491032380
1308-T,上場TPX,東証,1092.00,1107.00,1091.00,1098.00,488000,536535000
1309-O,上証50連,大証,27000.00,27940.00,27000.00,27530.00,1931,53278690
1310-T,ETF･コア30,東証,700.00,710.00,700.00,703.00,2700,1897000
1311-T,TOPIX30,東証,700.00,716.00,697.00,702.00,8630,6078260
1312-O,RN小型コア,大証,9760.00,9930.00,9760.00,9930.00,118,1169020
1313-T,KODEX200,東証,1599.00,1599.00,1599.00,1599.00,360,575640
1314-T,上場新興,東証,615.00,625.00,610.00,610.00,1300,795400
1316-T,上場大型,東証,,,,,0,0
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,935.00,935.00,935.00,935.00,100,93500
1319-T,300投信,東証,,,,,0,0
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,11490.00,11620.00,11420.00,11420.00,83160,955302000
1321-O,225投信,大証,11490.00,11610.00,11420.00,11420.00,264192,3040046140
1322-T,上場パンタ,東証,3270.00,3330.00,3250.00,3260.00,4100,13429500
1323-O,南ア40,大証,290.00,291.00,290.00,290.00,13900,4031400
1324-O,RTS連動,大証,142.00,146.00,142.00,146.00,46300,6690000
1325-T,ボベスパ,東証,273.00,279.00,270.00,271.00,180700,49077400
1326-T,SPDRゴール,東証,9280.00,9330.00,9240.00,9270.00,9725,90265610
1328-O,金連動,大証,2985.00,2990.00,2950.00,2950.00,196530,583232050
1329-T,iS225,東証,11400.00,11450.00,11400.00,11420.00,620,7080200
1330-T,上場225,東証,11550.00,11670.00,11510.00,11550.00,104510,1210735200
1332-T,日水,東証1部,388.00,392.00,382.00,385.00,1748300,676566200
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,169.00,175.00,169.00,172.00,1285000,221147000
1340-O,印ルピー,大証,230.00,230.00,230.00,230.00,100,23000
