コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,170.00,171.00,169.00,169.00,102000,17330000
1305-T,ETFTPX,東証,1355.00,1362.00,1346.00,1347.00,42000,56777700
1306-T,TOPIX投,東証,1346.00,1353.00,1336.00,1338.00,1798700,2416660700
1308-T,上場TPX,東証,1343.00,1347.00,1333.00,1336.00,55000,73725000
1309-O,上証50連,大証,42500.00,44000.00,42250.00,44000.00,13696,592144450
1310-T,ETF･コア30,東証,853.00,853.00,845.00,846.00,400,339100
1311-T,TOPIX30,東証,855.00,858.00,842.00,848.00,16500,14009600
1312-O,RN小型コア,大証,11340.00,11600.00,11340.00,11600.00,30,345200
1313-T,KODEX200,東証,2405.00,2425.00,2405.00,2425.00,200,483000
1314-T,上場新興,東証,888.00,888.00,879.00,885.00,4900,4337900
1316-T,上場大型,東証,980.00,980.00,967.00,967.00,1100,1065000
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,263.00,266.00,263.00,266.00,4000,1055000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,13950.00,13990.00,13820.00,13870.00,16430,228588600
1321-O,225投信,大証,13900.00,13950.00,13780.00,13850.00,411550,5708567400
1322-T,上場パンタ,東証,5150.00,5380.00,5080.00,5310.00,92640,494901900
1328-O,金連動,大証,2950.00,2950.00,2920.00,2950.00,112910,331331700
1329-T,iS225,東証,13680.00,13790.00,13650.00,13740.00,5470,75156900
1330-T,上場225,東証,14000.00,14040.00,13870.00,13920.00,124160,1731385700
1332-T,日水,東証1部,454.00,465.00,453.00,460.00,1341300,615376500
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,151.00,154.00,150.00,150.00,1644000,248898000
1352-T,ホウスイ,東証1部,138.00,138.00,135.00,138.00,108000,14788000
1376-J,カネコ種,JQ,705.00,710.00,660.00,680.00,7000,4778300
1377-T,サカタのタネ,東証1部,1596.00,1617.00,1596.00,1600.00,84300,134950800
1378-T,雪国マイタケ,東証2部,368.00,368.00,361.00,368.00,11200,4082500
1379-T,ホクト,東証1部,2115.00,2130.00,2095.00,2120.00,114400,242048500
1380-J,秋川牧園,JQ,,,,,0,0
1381-J,アクシーズ,JQ,,,,,0,0
1382-J,ホーブ,JQ,181000.00,182000.00,179000.00,180000.00,13,2351000
1400-H,アライヴ,HCグロース,20900.00,21000.00,20010.00,20100.00,902,18295760
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,496.00,496.00,493.00,495.00,2600,1286600
1407-J,ウエストHD,JQ,327.00,330.00,321.00,330.00,2600,849500
1408-H,サムシングHD,HCグロース,89000.00,89000.00,89000.00,89000.00,1,89000
1412-T,チャイナボーチ,東証1部外国,136000.00,138000.00,133000.00,136000.00,638,86551000
1414-T,ショーボンド,東証1部,1195.00,1206.00,1193.00,1199.00,11500,13800500
1491-T,中外鉱,東証2部,36.00,36.00,35.00,36.00,461100,16332700
1491-O,中外鉱,大証2部,37.00,39.00,36.00,36.00,4100,151700
1503-T,住友炭,東証1部,84.00,84.00,83.00,84.00,1363000,113591000
1503-O,住友炭,大証1部,,,,,0,0
1515-T,日鉄鉱,東証1部,658.00,669.00,655.00,656.00,156000,102855000
1518-T,三井松,東証1部,278.00,281.00,270.00,273.00,2950000,809329000
