コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,204.00,207.00,204.00,205.00,66000,13552000
1305-T,ETFTPX,東証,863.00,883.00,863.00,881.00,203800,178434600
1306-T,TOPIX投,東証,864.00,882.00,861.00,880.00,807740,705812310
1308-T,上場TPX,東証,851.00,865.00,845.00,861.00,228000,195826000
1309-O,上証50連,大証,19430.00,19500.00,19330.00,19330.00,4707,91465540
1310-T,ETF･コア30,東証,504.00,506.00,504.00,506.00,400,202000
1311-T,TOPIX30,東証,507.00,512.00,506.00,512.00,5650,2878590
1312-O,RN小型コア,大証,8290.00,8390.00,8230.00,8390.00,93,775030
1313-T,KODEX200,東証,1116.00,1116.00,1110.00,1110.00,400,445100
1314-T,上場新興,東証,,,,,0,0
1316-T,上場大型,東証,,,,,0,0
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,166.00,167.00,166.00,167.00,8000,1335000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,8780.00,8880.00,8750.00,8870.00,96590,851719200
1321-O,225投信,大証,8790.00,8920.00,8780.00,8860.00,256203,2271286980
1322-T,上場パンタ,東証,2540.00,2550.00,2505.00,2505.00,7720,19537000
1323-O,南ア40,大証,189.00,190.00,189.00,190.00,3600,682400
1324-O,RTS連動,大証,70.00,70.00,69.00,70.00,116700,8167500
1325-T,ボベスパ,東証,148.00,149.00,147.00,149.00,19900,2945200
1326-T,SPDRゴール,東証,7900.00,7900.00,7830.00,7840.00,10280,80799550
1327-T,EASY商品,東証,3300.00,3310.00,3280.00,3280.00,1256,4138170
1328-O,金連動,大証,2465.00,2480.00,2460.00,2470.00,80260,198248150
1329-T,iS225,東証,8730.00,8790.00,8670.00,8730.00,520,4557200
1330-T,上場225,東証,8820.00,8930.00,8800.00,8930.00,107030,950183500
1332-T,日水,東証1部,227.00,229.00,226.00,229.00,415100,94529200
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,149.00,151.00,148.00,151.00,430000,64526000
1340-O,印ルピー,大証,189.00,189.00,186.00,186.00,600,112500
1341-O,伯レアル,大証,3910.00,3980.00,3910.00,3980.00,20,78900
1342-O,露ルーブル,大証,320.00,320.00,314.00,314.00,900,286700
1343-T,REIT-ETF,東証,925.00,929.00,916.00,919.00,21230,19571490
1344-T,MXSコア30,東証,500.00,507.00,500.00,507.00,1650,834830
1345-T,上場Jリート,東証,924.00,924.00,914.00,914.00,8300,7630200
1352-T,ホウスイ,東証1部,85.00,85.00,84.00,85.00,7000,591000
1376-J,カネコ種,JQ,670.00,685.00,669.00,677.00,17600,11878000
1377-T,サカタのタネ,東証1部,1412.00,1442.00,1410.00,1436.00,25900,37021600
1378-T,雪国マイタケ,東証2部,345.00,348.00,345.00,345.00,1500,519400
1379-T,ホクト,東証1部,2500.00,2535.00,2470.00,2525.00,61100,153226000
1380-J,秋川牧園,JQ,,,,,0,0
1381-J,アクシーズ,JQ,,,,,0,0
1382-J,ホーブ,JQ,,,,,0,0
1400-H,ルーデン,HCグロース,3010.00,3010.00,2870.00,2950.00,33,96620
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,304.00,304.00,304.00,304.00,300,91200
1407-J,ウエストHD,JQ,93.00,95.00,91.00,95.00,2600,241600
1408-H,サムシングHD,HCグロース,30000.00,30000.00,29500.00,29500.00,2,59500
1412-T,チャイナボーチ,東証1部外国,16820.00,17600.00,16610.00,17600.00,134,2274320
1414-T,ショーボンド,東証1部,1819.00,1845.00,1808.00,1842.00,33000,60241100
1416-O,日本インテ,大証2部,29.00,29.00,27.00,29.00,35000,979000
1491-T,中外鉱,東証2部,31.00,32.00,31.00,31.00,396100,12291800
1491-O,中外鉱,大証2部,34.00,34.00,34.00,34.00,200,6800
1514-T,住石HD,東証1部,85.00,88.00,84.00,86.00,281300,24231500
1515-T,日鉄鉱,東証1部,263.00,270.00,263.00,270.00,52000,13937000
1518-T,三井松,東証1部,125.00,127.00,123.00,126.00,3523000,441863000
1518-F,三井松,福証,,,,,0,0
1605-T,国際帝石,東証1部,649000.00,668000.00,646000.00,664000.00,4681,3089195000
1610-T,ETF･電機,東証,,,,,0,0
1612-T,ETF･銀行,東証,,,,,0,0
1613-T,電機,東証,947.00,947.00,937.00,937.00,30,28310
1615-T,銀行,東証,175.00,177.00,174.00,176.00,488300,85643700
1617-T,食品,東証,13960.00,13960.00,13910.00,13910.00,2,27870
1618-T,エネ資源,東証,11910.00,12050.00,11900.00,12050.00,1730,20596350
1619-T,建設資材,東証,10440.00,10440.00,10440.00,10440.00,1,10440
1620-T,素材化学,東証,9880.00,10030.00,9880.00,10030.00,2,19910
1621-T,医薬品,東証,11940.00,12050.00,11910.00,12030.00,104,1246880
1622-T,自動車,東証,8370.00,8510.00,8370.00,8510.00,37,311880
1623-T,鉄鋼非鉄,東証,18030.00,18030.00,18030.00,18030.00,1,18030
1624-T,機械,東証,13470.00,13470.00,13470.00,13470.00,16,215520
1625-T,電機精密,東証,7460.00,7460.00,7460.00,7460.00,20,149200
1626-T,情通サ他,東証,,,,,0,0
1627-T,電力ガス,東証,,,,,0,0
1628-T,運輸物流,東証,11930.00,11930.00,11930.00,11930.00,5,59650
1629-T,商社卸売,東証,14500.00,14650.00,14500.00,14650.00,2,29150
1630-T,小売,東証,,,,,0,0
