コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,188.00,188.00,185.00,186.00,78000,14522000
1305-T,ETFTPX,東証,825.00,826.00,820.00,820.00,49100,40339790
1306-T,TOPIX投,東証,826.00,826.00,816.00,818.00,2213540,1813725980
1308-T,上場TPX,東証,807.00,811.00,805.00,805.00,86400,69802700
1309-O,上証50連,大証,17900.00,17900.00,17720.00,17820.00,462,8227510
1310-T,ETF･コア30,東証,423.00,423.00,420.00,420.00,3020,1268460
1311-T,TOPIX30,東証,430.00,431.00,426.00,426.00,11530,4960550
1312-O,RN小型コア,大証,8980.00,8980.00,8960.00,8960.00,20,179420
1313-T,KODEX200,東証,1880.00,1880.00,1870.00,1870.00,480,898620
1314-T,上場新興,東証,564.00,564.00,556.00,556.00,1300,725200
1316-T,上場大型,東証,555.00,555.00,550.00,550.00,15010,8270540
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,,,,,0,0
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,9660.00,9680.00,9620.00,9630.00,14574,140488440
1321-O,225投信,大証,9680.00,9700.00,9640.00,9670.00,127465,1231502740
1322-T,上場パンタ,東証,2788.00,2794.00,2760.00,2790.00,350,973800
1323-O,南ア40,大証,307.00,307.00,307.00,307.00,900,276300
1324-O,RTS連動,大証,125.00,125.00,125.00,125.00,12300,1537500
1325-T,ボベスパ,東証,232.00,232.00,230.00,231.00,26300,6091100
1326-T,SPDRゴール,東証,12950.00,12960.00,12920.00,12930.00,3049,39426860
1327-T,EASY商品,東証,3680.00,3685.00,3650.00,3685.00,59,217105
1328-O,金連動,大証,3895.00,3895.00,3880.00,3885.00,2750,10691150
1329-T,iS225,東証,9700.00,9770.00,9510.00,9570.00,1210,11634100
1330-T,上場225,東証,9720.00,9720.00,9660.00,9690.00,74400,720366100
1332-T,日水,東証1部,262.00,262.00,261.00,262.00,294400,76917500
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,140.00,140.00,139.00,140.00,125000,17451000
1343-T,REIT-ETF,東証,1027.00,1028.00,1023.00,1027.00,12620,12947720
1344-T,MXSコア30,東証,423.00,423.00,419.00,420.00,3550,1492600
1345-T,上場Jリート,東証,990.00,990.00,987.00,989.00,20400,20184700
1346-O,MXS225,大証,9660.00,9680.00,9630.00,9640.00,12868,124123040
1347-T,上場グリチ,東証,2760.00,2760.00,2760.00,2760.00,30,82800
1348-T,MXSトピクス,東証,819.00,819.00,813.00,814.00,101190,82319850
1349-T,アジア債券,東証,10290.00,10290.00,10240.00,10250.00,53,543570
1352-T,ホウスイ,東証1部,110.00,110.00,109.00,109.00,7000,766000
1376-J,カネコ種,JQスタンダード,720.00,720.00,716.00,716.00,300,215200
1377-T,サカタのタネ,東証1部,1126.00,1129.00,1117.00,1119.00,16800,18829500
1378-T,雪国マイタケ,東証2部,321.00,321.00,321.00,321.00,600,192600
1379-T,ホクト,東証1部,1727.00,1738.00,1716.00,1730.00,15700,27093300
1380-J,秋川牧園,JQスタンダード,,,,,0,0
1381-J,アクシーズ,JQスタンダード,821.00,821.00,820.00,820.00,1000,820500
1382-J,ホーブ,JQスタンダード,110900.00,110900.00,110900.00,110900.00,3,332700
1383-J,ベルグアース,JQスタンダード,1461.00,1691.00,1425.00,1638.00,207100,324966100
1400-J,ルーデン,JQグロース,8560.00,8730.00,8550.00,8680.00,202,1733570
1401-F,エムビーエス,福証Q-Board,980.00,980.00,980.00,980.00,200,196000
1405-T,サーラ住宅,東証2部,575.00,575.00,563.00,565.00,2100,1202100
1407-J,ウエストHD,JQスタンダード,1450.00,1481.00,1425.00,1453.00,493600,722545400
1408-J,サムシングHD,JQグロース,198900.00,201000.00,193000.00,196000.00,63,12392400
1412-T,チャイナボーチ,東証1部外国,3120.00,3150.00,3040.00,3100.00,582,1809135
1414-T,ショーボンド,東証1部,2031.00,2056.00,2023.00,2048.00,42500,86684000
1417-T,ミライトHD,東証1部,576.00,578.00,572.00,578.00,26500,15241100
1417-O,ミライトHD,大証1部,,,,,0,0
1418-J,インターライフ,JQスタンダード,125.00,127.00,122.00,124.00,67200,8335800
1491-T,中外鉱,東証2部,21.00,22.00,20.00,21.00,845900,17957700
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,89.00,89.00,88.00,89.00,57700,5092800
1515-T,日鉄鉱,東証1部,337.00,340.00,333.00,334.00,72000,24222000
1518-T,三井松,東証1部,158.00,158.00,154.00,155.00,418000,65357000
1518-F,三井松,福証,,,,,0,0
1540-T,純金信託,東証,4250.00,4250.00,4235.00,4240.00,11704,49693165
1541-T,純プラ信,東証,3985.00,4015.00,3985.00,4010.00,2413,9634395
1542-T,純銀信託,東証,7920.00,7940.00,7850.00,7870.00,1169,9218310
1543-T,純パラ信,東証,17300.00,17350.00,17290.00,17350.00,110,1904760
1544-T,上場MSジ,東証,548.00,548.00,548.00,548.00,50,27400
1545-O,NASDAQ投,大証,2196.00,2196.00,2186.00,2186.00,520,1140620
1546-O,NYダウ30,大証,10700.00,10700.00,10640.00,10640.00,443,4728670
1547-T,上場米国,東証,1204.00,1204.00,1199.00,1200.00,960,1153200
1548-T,上場チャイナ,東証,815.00,815.00,810.00,810.00,570,462500
