コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,201.00,201.00,198.00,199.00,509000,101736000
1305-T,ETFTPX,東証,974.00,986.00,974.00,982.00,440800,431625500
1306-T,TOPIX投,東証,970.00,981.00,969.00,978.00,2708960,2639929690
1308-T,上場TPX,東証,953.00,965.00,953.00,963.00,724500,696093500
1309-O,上証50連,大証,29450.00,29560.00,29260.00,29320.00,9940,292530710
1310-T,ETF･コア30,東証,560.00,563.00,560.00,563.00,3300,1853900
1311-T,TOPIX30,東証,557.00,564.00,557.00,564.00,13110,7356180
1312-O,RN小型コア,大証,9380.00,9500.00,9380.00,9500.00,399,3774140
1313-T,KODEX200,東証,1512.00,1528.00,1511.00,1528.00,650,985280
1314-T,上場新興,東証,560.00,569.00,560.00,569.00,1500,846900
1316-T,上場大型,東証,660.00,674.00,660.00,674.00,1080,713360
1317-T,上場中型,東証,986.00,986.00,981.00,981.00,410,402260
1318-T,上場小型,東証,969.00,973.00,969.00,973.00,1110,1079100
1319-T,300投信,東証,162.00,163.00,162.00,163.00,12000,1945000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,10280.00,10420.00,10270.00,10390.00,440240,4553522300
1321-O,225投信,大証,10250.00,10400.00,10250.00,10370.00,820734,8472026000
1322-T,上場パンタ,東証,4020.00,4030.00,3970.00,3980.00,36860,147482000
1323-O,南ア40,大証,289.00,289.00,285.00,289.00,50400,14526000
1324-O,RTS連動,大証,133.00,133.00,130.00,133.00,408100,53735600
1325-T,ボベスパ,東証,285.00,286.00,281.00,281.00,254800,72369400
1326-T,SPDRゴール,東証,9160.00,9200.00,9160.00,9190.00,7863,72170190
1327-T,EASY商品,東証,4280.00,4290.00,4270.00,4290.00,2725,11665270
1328-O,金連動,大証,2825.00,2830.00,2815.00,2820.00,60730,171445550
1329-T,iS225,東証,10210.00,10290.00,10190.00,10290.00,1770,18098800
1330-T,上場225,東証,10310.00,10460.00,10310.00,10430.00,381170,3959584800
1332-T,日水,東証1部,267.00,268.00,262.00,267.00,4275200,1139638400
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,148.00,148.00,145.00,146.00,4744000,699181000
1340-O,印ルピー,大証,214.00,215.00,213.00,215.00,18300,3903300
1341-O,伯レアル,大証,5210.00,5220.00,5210.00,5220.00,270,1407800
1342-O,露ルーブル,大証,321.00,323.00,321.00,323.00,600,193000
1343-T,REIT-ETF,東証,936.00,937.00,930.00,935.00,25720,23991610
1344-T,MXSコア30,東証,558.00,564.00,558.00,561.00,4380,2466260
1345-T,上場Jリート,東証,921.00,927.00,909.00,918.00,22200,20359800
1346-O,MXS225,大証,10140.00,10250.00,10140.00,10250.00,61,621070
1347-T,上場グリチ,東証,3330.00,3350.00,3290.00,3330.00,14020,46537900
1348-T,MXSトピクス,東証,945.00,955.00,945.00,952.00,2550,2417260
1352-T,ホウスイ,東証1部,125.00,127.00,123.00,126.00,64000,8013000
1376-J,カネコ種,JQ,782.00,789.00,780.00,789.00,3300,2582100
1377-T,サカタのタネ,東証1部,1310.00,1321.00,1305.00,1318.00,115000,151015600
1378-T,雪国マイタケ,東証2部,374.00,388.00,373.00,379.00,59000,22554400
1379-T,ホクト,東証1部,1941.00,1952.00,1930.00,1934.00,161800,313521300
1380-J,秋川牧園,JQ,,,,,0,0
1381-J,アクシーズ,JQ,770.00,770.00,770.00,770.00,100,77000
1382-J,ホーブ,JQ,163000.00,164000.00,163000.00,164000.00,2,327000
1400-H,ルーデン,HCグロース,6350.00,6350.00,6010.00,6280.00,106,657330
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,,,,,0,0
1407-J,ウエストHD,JQ,255.00,298.00,255.00,289.00,180000,50112300
1408-H,サムシングHD,HCグロース,72500.00,72500.00,72500.00,72500.00,37,2682500
1412-T,チャイナボーチ,東証1部外国,32300.00,32800.00,31300.00,32400.00,768,24714700
1414-T,ショーボンド,東証1部,1811.00,1826.00,1805.00,1817.00,107200,194473300
1491-T,中外鉱,東証2部,43.00,44.00,41.00,42.00,1618100,68847600
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,129.00,129.00,126.00,126.00,751400,95663200
1515-T,日鉄鉱,東証1部,434.00,447.00,432.00,444.00,545000,240659000
1518-T,三井松,東証1部,156.00,157.00,153.00,153.00,4788000,742032000
1518-F,三井松,福証,,,,,0,0
1605-T,国際帝石,東証1部,811000.00,815000.00,801000.00,808000.00,18517,14971012000
1610-T,ETF･電機,東証,,,,,0,0
1612-T,ETF･銀行,東証,180.00,184.00,180.00,182.00,14000,2546000
1613-T,電機,東証,1230.00,1241.00,1225.00,1232.00,2250,2777600
1615-T,銀行,東証,189.00,192.00,187.00,189.00,5421000,1029098900
1617-T,食品,東証,13180.00,13390.00,13180.00,13390.00,101,1352180
1618-T,エネ資源,東証,16500.00,16500.00,16050.00,16170.00,586,9515360
1619-T,建設資材,東証,12330.00,12330.00,12330.00,12330.00,2,24660
1620-T,素材化学,東証,11410.00,11410.00,11290.00,11390.00,76,865040
1621-T,医薬品,東証,10690.00,10800.00,10690.00,10740.00,225,2418480
1622-T,自動車,東証,12350.00,12350.00,12260.00,12280.00,32,393670
