コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,194.00,194.00,192.00,192.00,98000,18898000
1305-T,ETFTPX,東証,872.00,883.00,869.00,869.00,340000,298092900
1306-T,TOPIX投,東証,876.00,886.00,871.00,871.00,1459160,1281530190
1308-T,上場TPX,東証,853.00,866.00,851.00,851.00,105400,90294200
1309-O,上証50連,大証,31700.00,31850.00,31400.00,31450.00,4275,135392950
1310-T,ETF･コア30,東証,486.00,486.00,486.00,486.00,500,243000
1311-T,TOPIX30,東証,483.00,493.00,483.00,487.00,63840,30891970
1312-O,RN小型コア,大証,8670.00,8960.00,8650.00,8690.00,319,2781580
1313-T,KODEX200,東証,1384.00,1384.00,1384.00,1384.00,10,13840
1314-T,上場新興,東証,561.00,563.00,552.00,553.00,8500,4769900
1316-T,上場大型,東証,602.00,602.00,602.00,602.00,210,126420
1317-T,上場中型,東証,915.00,915.00,915.00,915.00,60,54900
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,151.00,151.00,151.00,151.00,5000,755000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,9250.00,9330.00,9190.00,9200.00,52930,490717400
1321-O,225投信,大証,9270.00,9380.00,9230.00,9230.00,155287,1443315520
1322-T,上場パンタ,東証,3920.00,3950.00,3910.00,3930.00,6590,25865800
1323-O,南ア40,大証,247.00,249.00,247.00,247.00,3500,865400
1324-O,RTS連動,大証,94.00,95.00,93.00,93.00,365400,34418200
1325-T,ボベスパ,東証,230.00,230.00,227.00,229.00,103800,23778600
1326-T,SPDRゴール,東証,8380.00,8380.00,8310.00,8340.00,5457,45581650
1327-T,EASY商品,東証,3500.00,3510.00,3500.00,3510.00,2816,9872290
1328-O,金連動,大証,2565.00,2585.00,2565.00,2580.00,68210,175774850
1329-T,iS225,東証,9450.00,9490.00,9400.00,9400.00,500,4731000
1330-T,上場225,東証,9330.00,9440.00,9280.00,9300.00,107600,1007782200
1332-T,日水,東証1部,239.00,240.00,235.00,236.00,862800,204590600
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,137.00,138.00,136.00,136.00,497000,68101000
1340-O,印ルピー,大証,199.00,199.00,196.00,198.00,50500,9971800
1341-O,伯レアル,大証,4790.00,4790.00,4790.00,4790.00,110,526900
1342-O,露ルーブル,大証,290.00,292.00,290.00,292.00,1100,319200
