コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,178.00,178.00,177.00,177.00,54000,9571000
1305-T,ETFTPX,東証,752.00,757.00,752.00,756.00,211320,159603050
1306-T,TOPIX投,東証,750.00,756.00,750.00,754.00,1621260,1219540500
1308-T,上場TPX,東証,742.00,747.00,742.00,744.00,43400,32240800
1309-O,上証50連,大証,15470.00,15620.00,15470.00,15550.00,896,13927660
1310-T,ETF･コア30,東証,382.00,385.00,382.00,384.00,70,26830
1311-T,TOPIX30,東証,390.00,392.00,390.00,392.00,3200,1251120
1312-O,RN小型コア,大証,8240.00,8250.00,8240.00,8250.00,22,181480
1313-T,KODEX200,東証,1816.00,1826.00,1815.00,1815.00,360,653520
1314-T,上場新興,東証,514.00,514.00,514.00,514.00,100,51400
1316-T,上場大型,東証,482.00,490.00,482.00,490.00,20,9720
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,131.00,133.00,131.00,133.00,12000,1580000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,8920.00,8980.00,8910.00,8950.00,11463,102591340
1321-O,225投信,大証,8930.00,9000.00,8910.00,8960.00,236435,2119735940
1322-T,上場パンタ,東証,2372.00,2388.00,2370.00,2388.00,1080,2562730
1323-O,南ア40,大証,290.00,290.00,289.00,290.00,1000,289900
1324-O,RTS連動,大証,113.00,114.00,112.00,113.00,24300,2749900
1325-T,ボベスパ,東証,204.00,204.00,202.00,203.00,25900,5278600
1326-T,SPDRゴール,東証,13380.00,13390.00,13360.00,13390.00,6890,92100950
1327-T,EASY商品,東証,3700.00,3725.00,3700.00,3725.00,202,748665
1328-O,金連動,大証,4010.00,4020.00,4005.00,4015.00,4900,19650800
1329-T,iS225,東証,8880.00,8930.00,8840.00,8910.00,9070,80593700
1330-T,上場225,東証,8960.00,9030.00,8950.00,8990.00,135100,1215972700
1332-T,日水,東証1部,163.00,163.00,160.00,163.00,746200,120934800
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,126.00,127.00,125.00,127.00,400000,50291000
1343-T,REIT-ETF,東証,1087.00,1092.00,1087.00,1088.00,23810,25911270
1344-T,MXSコア30,東証,380.00,382.00,380.00,382.00,1880,716410
1345-T,上場Jリート,東証,1039.00,1041.00,1036.00,1041.00,12600,13086100
