コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,202.00,202.00,200.00,201.00,280000,56329000
1305-T,ETFTPX,東証,966.00,966.00,952.00,952.00,1539400,1475146300
1306-T,TOPIX投,東証,959.00,959.00,946.00,948.00,1575490,1503856140
1308-T,上場TPX,東証,944.00,944.00,932.00,932.00,1471700,1376635500
1309-O,上証50連,大証,29340.00,29340.00,28800.00,28930.00,8336,242953910
1310-T,ETF･コア30,東証,552.00,552.00,552.00,552.00,5300,2925600
1311-T,TOPIX30,東証,555.00,555.00,548.00,550.00,6980,3853800
1312-O,RN小型コア,大証,9550.00,9550.00,9380.00,9380.00,1733,16409950
1313-T,KODEX200,東証,1486.00,1486.00,1486.00,1486.00,710,1055060
1314-T,上場新興,東証,569.00,581.00,560.00,575.00,5200,2976700
1316-T,上場大型,東証,675.00,675.00,660.00,660.00,650,437260
1317-T,上場中型,東証,978.00,978.00,978.00,978.00,30,29340
1318-T,上場小型,東証,970.00,970.00,964.00,964.00,580,562140
1319-T,300投信,東証,169.00,169.00,165.00,165.00,10000,1655000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,10130.00,10160.00,10060.00,10080.00,132050,1336559300
1321-O,225投信,大証,10120.00,10150.00,10060.00,10090.00,383148,3873233080
1322-T,上場パンタ,東証,3930.00,3950.00,3900.00,3910.00,15640,61404100
1323-O,南ア40,大証,281.00,281.00,264.00,271.00,85600,23388400
1324-O,RTS連動,大証,125.00,126.00,121.00,122.00,603100,74718900
1325-T,ボベスパ,東証,279.00,279.00,265.00,269.00,342300,93491600
1326-T,SPDRゴール,東証,8940.00,8940.00,8860.00,8880.00,15995,142502900
1327-T,EASY商品,東証,4120.00,4150.00,4080.00,4100.00,7345,30181360
1328-O,金連動,大証,2760.00,2765.00,2735.00,2740.00,78210,215301450
1329-T,iS225,東証,10110.00,10110.00,10030.00,10060.00,2440,24620200
1330-T,上場225,東証,10190.00,10210.00,10110.00,10140.00,241100,2450163500
1332-T,日水,東証1部,264.00,264.00,262.00,262.00,1113800,293045100
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,156.00,157.00,151.00,153.00,3094000,475025000
1340-O,印ルピー,大証,212.00,213.00,210.00,210.00,5900,1247000
1341-O,伯レアル,大証,5170.00,5170.00,5100.00,5100.00,230,1187000
1342-O,露ルーブル,大証,320.00,320.00,318.00,318.00,1600,511800
1343-T,REIT-ETF,東証,926.00,926.00,920.00,922.00,18360,16979710
1344-T,MXSコア30,東証,549.00,549.00,543.00,543.00,1080,592560
1345-T,上場Jリート,東証,919.00,919.00,908.00,912.00,8000,7297200
1346-O,MXS225,大証,9990.00,9990.00,9940.00,9940.00,43,428420
1347-T,上場グリチ,東証,3270.00,3270.00,3220.00,3250.00,3600,11682300
1348-T,MXSトピクス,東証,933.00,933.00,921.00,922.00,3330,3100520
1352-T,ホウスイ,東証1部,126.00,128.00,126.00,126.00,39000,4962000
1376-J,カネコ種,JQ,783.00,789.00,782.00,783.00,5100,3995500
1377-T,サカタのタネ,東証1部,1326.00,1326.00,1305.00,1310.00,34600,45472400
1378-T,雪国マイタケ,東証2部,383.00,383.00,380.00,381.00,8600,3275000
1379-T,ホクト,東証1部,1970.00,1977.00,1955.00,1963.00,67500,132651800
1380-J,秋川牧園,JQ,425.00,430.00,425.00,430.00,3000,1280000
1381-J,アクシーズ,JQ,,,,,0,0
1382-J,ホーブ,JQ,173500.00,173500.00,173500.00,173500.00,1,173500
1400-H,ルーデン,HCグロース,6140.00,6310.00,6100.00,6100.00,71,440870
1401-F,エムビーエス,福証Q-Board,70500.00,70500.00,70500.00,70500.00,1,70500
1405-T,サーラ住宅,東証2部,350.00,350.00,350.00,350.00,200,70000
1407-J,ウエストHD,JQ,304.00,313.00,301.00,301.00,36800,11238000
1408-H,サムシングHD,HCグロース,73100.00,73100.00,65000.00,65500.00,12,820800
1412-T,チャイナボーチ,東証1部外国,31850.00,32600.00,31050.00,31500.00,204,6492650
1414-T,ショーボンド,東証1部,1838.00,1838.00,1805.00,1807.00,34300,62424100
1491-T,中外鉱,東証2部,40.00,41.00,39.00,39.00,1229100,49184200
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,123.00,124.00,119.00,120.00,310700,37631900
1515-T,日鉄鉱,東証1部,439.00,440.00,430.00,430.00,134000,58431000
1518-T,三井松,東証1部,155.00,157.00,147.00,149.00,4488000,677846000
1518-F,三井松,福証,,,,,0,0
1605-T,国際帝石,東証1部,777000.00,778000.00,765000.00,766000.00,4213,3244638000
1610-T,ETF･電機,東証,1269.00,1269.00,1221.00,1221.00,200,249000
1612-T,ETF･銀行,東証,178.00,178.00,172.00,172.00,10000,1746000
1613-T,電機,東証,1204.00,1204.00,1172.00,1180.00,590,703960
1615-T,銀行,東証,183.00,184.00,178.00,180.00,4662000,843009200
1617-T,食品,東証,13470.00,13470.00,13460.00,13460.00,12,161620
1618-T,エネ資源,東証,15700.00,15700.00,15410.00,15480.00,510,7942590
1619-T,建設資材,東証,12670.00,12670.00,12530.00,12530.00,10,126030
1620-T,素材化学,東証,11190.00,11190.00,11190.00,11190.00,21,234990
1621-T,医薬品,東証,10780.00,10790.00,10760.00,10780.00,95,1023970
1622-T,自動車,東証,12000.00,12000.00,11800.00,11820.00,252,3009210
1623-T,鉄鋼非鉄,東証,24930.00,24930.00,24230.00,24230.00,128,3138610
1624-T,機械,東証,,,,,0,0
1625-T,電機精密,東証,9600.00,9600.00,9460.00,9460.00,42,399840
1626-T,情通サ他,東証,9000.00,9000.00,8930.00,8930.00,9,80750
1627-T,電力ガス,東証,11610.00,11610.00,11450.00,11460.00,529,6112230
1628-T,運輸物流,東証,11330.00,11330.00,11330.00,11330.00,56,634480
1629-T,商社卸売,東証,20000.00,20200.00,19750.00,19750.00,470,9417600
1630-T,小売,東証,9020.00,9220.00,9020.00,9120.00,50,457680
1631-T,銀行・17,東証,11450.00,11450.00,11180.00,11190.00,166,1886540
1632-T,金融,東証,10190.00,10190.00,9780.00,9780.00,236,2350120
1633-T,不動産,東証,18640.00,18640.00,18190.00,18300.00,304,5604290
1634-T,ダイワ食品,東証,,,,,0,0
1635-T,ダイワエネ,東証,15650.00,15650.00,15140.00,15140.00,3,46100
1636-T,ダイワ建設,東証,12510.00,12510.00,12390.00,12390.00,14,174300
1637-T,ダイワ素材,東証,,,,,0,0
1638-T,ダイワ医薬,東証,,,,,0,0
1639-T,ダイワ自動,東証,11780.00,11780.00,11680.00,11680.00,14,164320
1640-T,ダイワ鉄鋼,東証,,,,,0,0
1641-T,ダイワ機械,東証,16800.00,16800.00,16590.00,16590.00,20,334060
1642-T,ダイワ電機,東証,9550.00,9550.00,9380.00,9430.00,7,65880
1643-T,ダイワ情報,東証,,,,,0,0
1644-T,ダイワ電力,東証,11560.00,11560.00,11410.00,11410.00,10,114940
1645-T,ダイワ運輸,東証,11300.00,11300.00,11300.00,11300.00,1,11300
1646-T,ダイワ商社,東証,,,,,0,0
1647-T,ダイワ小売,東証,9100.00,9100.00,9100.00,9100.00,10,91000
1648-T,ダイワ銀行,東証,,,,,0,0
1649-T,ダイワ金融,東証,,,,,0,0
1650-T,ダイワ不動,東証,19530.00,19530.00,18580.00,18580.00,7,134410
1661-T,ガス開,東証1部,610.00,611.00,605.00,611.00,22000,13384000
1662-T,石油資源,東証1部,5400.00,5400.00,5280.00,5320.00,120600,642029000
1701-T,昭和KDE,東証2部,112.00,112.00,109.00,109.00,31000,3416000
1710-O,ジェイオーHD,大証2部,8.00,9.00,8.00,8.00,255600,2066200
1711-T,省電舎,東証マザーズ,218000.00,218000.00,218000.00,218000.00,4,872000
1712-T,ダイセキソリュ,東証1部,189600.00,189900.00,188900.00,189400.00,28,5301200
1716-J,第一カッター,JQ,719.00,719.00,710.00,711.00,1200,861100
1717-J,明豊ファシリ,JQ,103.00,103.00,100.00,100.00,4900,498500
1718-J,美樹工業,JQ,203.00,203.00,200.00,200.00,8000,1619000
1719-T,ハザマ,東証1部,117.00,117.00,113.00,114.00,171800,19770500
1720-T,東急建設,東証1部,312.00,320.00,307.00,307.00,90900,28331410
1721-T,コムシスHD,東証1部,1041.00,1050.00,1023.00,1035.00,352800,364946100
1721-O,コムシスHD,大証1部,,,,,0,0
1722-T,MISAWA,東証1部,375.00,383.00,372.00,379.00,151800,57159400
1722-O,MISAWA,大証1部,,,,,0,0
1723-J,日本電技,JQ,705.00,705.00,695.00,705.00,8200,5759200
1724-J,シンクレイヤ,JQ,,,,,0,0
1726-T,BRHD,東証2部,149.00,151.00,149.00,150.00,8000,1199000
1728-J,ミサワ中国,JQ,,,,,0,0
1730-J,麻生フオーム,JQ,118.00,118.00,118.00,118.00,1000,118000
1734-S,北弘電社,札証,120.00,120.00,120.00,120.00,2000,240000
1736-J,オーテック,JQ,,,,,0,0
1737-T,三井エンジ,東証2部,,,,,0,0
1739-H,SEED,HCグロース,30800.00,30800.00,30800.00,30800.00,14,431200
1742-T,セコムテクノ,東証2部,2590.00,2590.00,2590.00,2590.00,500,1295000
1743-O,コーアツ工業,大証2部,,,,,0,0
1743-F,コーアツ工業,福証,,,,,0,0
1750-O,カナック,大証2部,,,,,0,0
1751-J,日立プラサ,JQ,599.00,600.00,599.00,600.00,200,119900
1756-J,和興エンジ,JQ,165.00,165.00,165.00,165.00,1000,165000
1757-O,東邦グロ,大証2部,13.00,14.00,12.00,14.00,2521490,32516520
1758-J,太洋基礎,JQ,,,,,0,0
1761-S,ミサワ北海,札証,,,,,0,0
1762-T,高松G,東証1部,1398.00,1398.00,1331.00,1350.00,15200,20816400
1762-O,高松G,大証1部,,,,,0,0
1763-J,北陸ミサワ,JQ,300.00,300.00,300.00,300.00,2000,600000
1764-T,工藤建設,東証2部,133.00,133.00,132.00,132.00,2000,265000
1766-T,東建コーポ,東証1部,3080.00,3130.00,3050.00,3090.00,34940,107779100
1767-T,沖ウィンテック,東証2部,,,,,0,0
1768-O,ソネック,大証2部,,,,,0,0
1770-J,藤田エンジ,JQ,480.00,480.00,480.00,480.00,1000,480000
1771-F,日本乾溜,福証,,,,,0,0
1773-T,YTL,東証1部外国,,,,,0,0
1775-T,富士E&C,東証2部,171.00,174.00,169.00,169.00,5000,854000
1776-T,三住道路,東証2部,93.00,93.00,93.00,93.00,8000,744000
1778-T,古河総設,東証2部,161.00,161.00,161.00,161.00,1000,161000
1780-T,ヤマウラ,東証1部,189.00,190.00,187.00,188.00,6500,1226500
1782-J,常磐開発,JQ,,,,,0,0
1783-J,ACHL,JQ,53.00,55.00,53.00,53.00,65400,3521700
1787-J,ナカボーテック,JQ,,,,,0,0
1788-J,三東工業,JQ,82.00,82.00,81.00,81.00,2000,163000
1789-J,山加電業,JQ,119.00,123.00,119.00,119.00,2800,334200
