コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,182.00,182.00,181.00,181.00,68000,12339000
1305-T,ETFTPX,東証,935.00,940.00,935.00,936.00,46100,43268300
1306-T,TOPIX投,東証,939.00,943.00,939.00,939.00,1642460,1545276850
1308-T,上場TPX,東証,922.00,925.00,922.00,923.00,50900,47006900
1309-O,上証50連,大証,22300.00,22480.00,22290.00,22480.00,7171,160533410
1310-T,ETF･コア30,東証,510.00,510.00,510.00,510.00,200,102000
1311-T,TOPIX30,東証,517.00,518.00,516.00,517.00,1880,970790
1312-O,RN小型コア,大証,,,,,0,0
1313-T,KODEX200,東証,2150.00,2168.00,2121.00,2150.00,210,451930
1314-T,上場新興,東証,609.00,609.00,609.00,609.00,500,304500
1316-T,上場大型,東証,660.00,660.00,649.00,649.00,2240,1475800
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,,,,,0,0
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,10590.00,10630.00,10590.00,10620.00,52710,559646100
1321-O,225投信,大証,10620.00,10660.00,10610.00,10660.00,126292,1342976460
1322-T,上場パンタ,東証,3870.00,3935.00,3870.00,3900.00,8480,33032200
1323-O,南ア40,大証,345.00,345.00,345.00,345.00,2700,931500
1324-O,RTS連動,大証,152.00,154.00,152.00,154.00,102700,15767800
1325-T,ボベスパ,東証,301.00,304.00,299.00,304.00,143900,43306600
1326-T,SPDRゴール,東証,11140.00,11180.00,11140.00,11160.00,8518,95008710
1327-T,EASY商品,東証,3830.00,3845.00,3815.00,3845.00,442,1693495
1328-O,金連動,大証,3315.00,3325.00,3315.00,3325.00,16950,56258250
1329-T,iS225,東証,10570.00,10570.00,10560.00,10570.00,540,5705400
1330-T,上場225,東証,10670.00,10700.00,10670.00,10690.00,45260,483709600
1332-T,日水,東証1部,254.00,256.00,252.00,254.00,1403900,356673900
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,141.00,141.00,140.00,140.00,503000,70693000
1343-T,REIT-ETF,東証,1184.00,1188.00,1181.00,1186.00,52030,61607920
1344-T,MXSコア30,東証,511.00,512.00,509.00,512.00,4880,2497150
1345-T,上場Jリート,東証,1142.00,1148.00,1139.00,1148.00,11100,12699400
1346-O,MXS225,大証,10660.00,10710.00,10660.00,10710.00,4842,51759590
1347-T,上場グリチ,東証,3480.00,3495.00,3480.00,3485.00,280,975150
1348-T,MXSトピクス,東証,934.00,936.00,933.00,935.00,13730,12835030
1349-T,アジア債券,東証,10300.00,10340.00,10300.00,10340.00,88,908140
1352-T,ホウスイ,東証1部,107.00,109.00,107.00,107.00,11000,1184000
1376-J,カネコ種,JQスタンダード,810.00,817.00,806.00,817.00,17900,14536700
