コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,183.00,184.00,180.00,184.00,388000,70644000
1305-T,ETFTPX,東証,839.00,842.00,836.00,841.00,82700,69468400
1306-T,TOPIX投,東証,840.00,846.00,839.00,844.00,4132120,3479027390
1308-T,上場TPX,東証,830.00,830.00,822.00,828.00,38300,31617200
1309-O,上証50連,大証,23500.00,23650.00,23420.00,23420.00,1702,40080900
1310-T,ETF･コア30,東証,456.00,456.00,454.00,454.00,2700,1231000
1311-T,TOPIX30,東証,464.00,466.00,461.00,466.00,1640,759460
1312-O,RN小型コア,大証,8250.00,8250.00,8170.00,8170.00,32,261760
1313-T,KODEX200,東証,1780.00,1820.00,1780.00,1780.00,130,232200
1314-T,上場新興,東証,,,,,0,0
1316-T,上場大型,東証,580.00,580.00,580.00,580.00,10,5800
1317-T,上場中型,東証,855.00,855.00,855.00,855.00,10,8550
1318-T,上場小型,東証,839.00,840.00,832.00,840.00,50,41890
1319-T,300投信,東証,145.00,145.00,144.00,144.00,5000,722000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,9530.00,9570.00,9490.00,9540.00,29690,283051000
1321-O,225投信,大証,9560.00,9600.00,9520.00,9570.00,210113,2008019270
1322-T,上場パンタ,東証,3690.00,3690.00,3675.00,3685.00,4490,16559750
1323-O,南ア40,大証,310.00,313.00,310.00,313.00,11200,3483400
1324-O,RTS連動,大証,130.00,131.00,130.00,131.00,18700,2433100
1325-T,ボベスパ,東証,307.00,309.00,306.00,309.00,62300,19145200
1326-T,SPDRゴール,東証,10810.00,10850.00,10790.00,10840.00,13919,150695420
1327-T,EASY商品,東証,3485.00,3490.00,3480.00,3490.00,17,59285
1328-O,金連動,大証,3195.00,3215.00,3195.00,3210.00,52700,168733750
1329-T,iS225,東証,9450.00,9540.00,9450.00,9540.00,130,1232600
1330-T,上場225,東証,9600.00,9630.00,9550.00,9590.00,69650,668554700
1332-T,日水,東証1部,267.00,269.00,265.00,267.00,413400,110540800
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,133.00,133.00,131.00,132.00,588000,77729000
1343-T,REIT-ETF,東証,997.00,998.00,993.00,998.00,22290,22202620
1344-T,MXSコア30,東証,459.00,459.00,455.00,455.00,710,323640
1345-T,上場Jリート,東証,965.00,969.00,965.00,969.00,7900,7631000
1346-O,MXS225,大証,9600.00,9640.00,9550.00,9610.00,6481,62214720
1347-T,上場グリチ,東証,3060.00,3060.00,3060.00,3060.00,100,306000
1348-T,MXSトピクス,東証,836.00,839.00,833.00,837.00,5290,4424330
1349-T,アジア債券,東証,10260.00,10270.00,10260.00,10270.00,164,1683640
1352-T,ホウスイ,東証1部,106.00,106.00,105.00,105.00,14000,1483000
1376-J,カネコ種,JQスタンダード,751.00,751.00,750.00,750.00,600,450100
1377-T,サカタのタネ,東証1部,1076.00,1081.00,1056.00,1070.00,61400,65567800
1378-T,雪国マイタケ,東証2部,516.00,516.00,508.00,514.00,7100,3649200
1379-T,ホクト,東証1部,1810.00,1830.00,1804.00,1822.00,37900,68840800
1380-J,秋川牧園,JQスタンダード,,,,,0,0
1381-J,アクシーズ,JQスタンダード,718.00,718.00,718.00,718.00,100,71800
1382-J,ホーブ,JQスタンダード,,,,,0,0
1400-J,ルーデン,JQグロース,4980.00,4980.00,4950.00,4950.00,4,19835
1401-F,エムビーエス,福証Q-Board,60500.00,60500.00,60500.00,60500.00,1,60500
1405-T,サーラ住宅,東証2部,325.00,325.00,313.00,313.00,400,128000
1407-J,ウエストHD,JQスタンダード,757.00,780.00,739.00,757.00,27700,20955400
1408-J,サムシングHD,JQグロース,51200.00,51300.00,51200.00,51300.00,2,102500
1412-T,チャイナボーチ,東証1部外国,23030.00,23290.00,22530.00,22540.00,318,7254500
1414-T,ショーボンド,東証1部,1729.00,1753.00,1729.00,1745.00,24100,41878600
1417-T,ミライトHD,東証1部,542.00,559.00,537.00,546.00,61800,33881300
1417-O,ミライトHD,大証1部,,,,,0,0
1418-J,インターライフ,JQスタンダード,54.00,82.00,54.00,82.00,1785500,135688800
1491-T,中外鉱,東証2部,32.00,32.00,31.00,32.00,19400,613700
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,66.00,67.00,66.00,66.00,21200,1408100
1515-T,日鉄鉱,東証1部,315.00,315.00,313.00,315.00,72000,22624000
1518-T,三井松,東証1部,126.00,128.00,126.00,127.00,474000,60024000
1518-F,三井松,福証,,,,,0,0
1540-T,純金信託,東証,3590.00,3610.00,3580.00,3610.00,5444,19568585
1541-T,純プラ信,東証,4470.00,4525.00,4470.00,4525.00,1087,4862965
1542-T,純銀信託,東証,6150.00,6290.00,6130.00,6290.00,3041,18831640
1543-T,純パラ信,東証,15400.00,15850.00,15400.00,15850.00,52,813200
1544-T,上場MSジ,東証,,,,,0,0
1545-O,NASDAQ投,大証,1673.00,1679.00,1673.00,1679.00,2810,4717580
1546-O,NYダウ30,大証,9090.00,9100.00,9080.00,9100.00,103,936270
1605-T,国際帝石,東証1部,434000.00,439500.00,432500.00,439500.00,11479,5002697500
1606-T,海洋掘削,東証1部,2420.00,2498.00,2411.00,2491.00,69300,170083900
1610-T,ETF･電機,東証,,,,,0,0
1612-T,ETF･銀行,東証,112.00,113.00,112.00,113.00,2000,225000
1613-T,電機,東証,,,,,0,0
1615-T,銀行,東証,118.00,119.00,117.00,118.00,229000,27019900
1617-T,食品,東証,12490.00,12490.00,12350.00,12350.00,8,99780
1618-T,エネ資源,東証,,,,,0,0
1619-T,建設資材,東証,10600.00,10600.00,10600.00,10600.00,1,10600
1620-T,素材化学,東証,9930.00,10020.00,9930.00,9990.00,9653,96237940
1621-T,医薬品,東証,,,,,0,0
1622-T,自動車,東証,10920.00,10920.00,10910.00,10920.00,94,1026470
1623-T,鉄鋼非鉄,東証,19020.00,19120.00,19020.00,19060.00,5128,97749710
1624-T,機械,東証,15440.00,15550.00,15430.00,15500.00,6389,98878960
1625-T,電機精密,東証,9440.00,9510.00,9440.00,9480.00,10935,103587630
1626-T,情通サ他,東証,7960.00,7960.00,7960.00,7960.00,311,2475560
1627-T,電力ガス,東証,9790.00,9810.00,9750.00,9810.00,554,5414680
1628-T,運輸物流,東証,,,,,0,0
1629-T,商社卸売,東証,17750.00,17800.00,17750.00,17800.00,57,1012600
1630-T,小売,東証,,,,,0,0
1631-T,銀行・17,東証,6990.00,6990.00,6950.00,6980.00,193,1345220
1632-T,金融,東証,,,,,0,0
1633-T,不動産,東証,16410.00,16480.00,16410.00,16480.00,11,180580
1634-T,ダイワ食品,東証,,,,,0,0
1635-T,ダイワエネ,東証,,,,,0,0
1636-T,ダイワ建設,東証,,,,,0,0
1637-T,ダイワ素材,東証,,,,,0,0
1638-T,ダイワ医薬,東証,,,,,0,0
1639-T,ダイワ自動,東証,,,,,0,0
1640-T,ダイワ鉄鋼,東証,,,,,0,0
1641-T,ダイワ機械,東証,,,,,0,0
1642-T,ダイワ電機,東証,,,,,0,0
1643-T,ダイワ情報,東証,,,,,0,0
1644-T,ダイワ電力,東証,9950.00,9950.00,9900.00,9900.00,17,168920
1645-T,ダイワ運輸,東証,,,,,0,0
1646-T,ダイワ商社,東証,,,,,0,0
1647-T,ダイワ小売,東証,,,,,0,0
1648-T,ダイワ銀行,東証,7530.00,7530.00,7530.00,7530.00,9,67770
1649-T,ダイワ金融,東証,,,,,0,0
1650-T,ダイワ不動,東証,,,,,0,0
1661-T,ガス開,東証1部,435.00,435.00,431.00,435.00,20000,8669000
1662-T,石油資源,東証1部,3220.00,3220.00,3165.00,3200.00,128500,411863500
1670-T,MXS三菱,東証,98.00,98.00,97.00,97.00,2600,253800
1671-O,WTI原油,大証,5080.00,5080.00,5030.00,5040.00,1280,6458870
1672-T,金ETF,東証,10920.00,10940.00,10920.00,10940.00,7,76500
1673-T,銀ETF,東証,1876.00,1892.00,1876.00,1892.00,6160,11642700
1674-T,プラチナETF,東証,,,,,0,0
1675-T,パラジETF,東証,4700.00,4760.00,4700.00,4760.00,60,282600
1676-T,キンゾクETF,東証,,,,,0,0
1677-T,上場外債,東証,46600.00,46600.00,46600.00,46600.00,20,932000
1678-T,インドNIF,東証,105.00,106.00,105.00,106.00,57600,6065400
1679-T,NYダウ,東証,8890.00,8890.00,8850.00,8880.00,280,2484500
1680-T,上場MSコク,東証,991.00,992.00,990.00,992.00,9350,9265900
1681-T,上場MSエマ,東証,1176.00,1176.00,1171.00,1175.00,5730,6735990
1682-O,プラチナ先,大証,261.00,263.00,260.00,263.00,5700,1487700
1683-O,金先物,大証,3485.00,3500.00,3485.00,3500.00,150,524700
1684-T,商品ETF,東証,1267.00,1267.00,1267.00,1267.00,200,253400
1685-T,エナジーETF,東証,930.00,930.00,930.00,930.00,30,27900
1686-T,メタルETF,東証,,,,,0,0
1687-T,アグリETF,東証,657.00,657.00,653.00,653.00,4000,2620000
1688-T,穀物ETF,東証,500.00,503.00,500.00,503.00,4000,2006000
1689-T,ガスETF,東証,26.00,26.00,25.00,26.00,364000,9463600
1690-T,原油ETF,東証,2091.00,2091.00,2091.00,2091.00,10,20910
1691-T,ガソリンETF,東証,,,,,0,0
1692-T,アルミETF,東証,,,,,0,0
1693-T,銅ETF,東証,3505.00,3505.00,3505.00,3505.00,500,1752500
1694-T,ニッケルETF,東証,,,,,0,0
1695-T,小麦ETF,東証,210.00,210.00,202.00,202.00,2900,601800
1696-T,コーンETF,東証,150.00,152.00,150.00,151.00,12700,1918600
1697-T,大豆ETF,東証,,,,,0,0
1698-T,上場配当,東証,986.00,987.00,981.00,987.00,130,128050
1699-T,野村原油,東証,840.00,844.00,840.00,844.00,1300,1093200
1711-T,省電舎,東証マザーズ,,,,,0,0
1712-T,ダイセキソリュ,東証1部,55800.00,59300.00,55100.00,56800.00,117,6726700
1716-J,第一カッター,JQスタンダード,501.00,501.00,501.00,501.00,9000,4509000
1717-J,明豊ファシリ,JQスタンダード,87.00,87.00,87.00,87.00,3200,278400
1718-J,美樹工業,JQスタンダード,201.00,201.00,201.00,201.00,1000,201000
1719-T,ハザマ,東証1部,69.00,69.00,65.00,65.00,239400,15834800
1720-T,東急建設,東証1部,243.00,243.00,240.00,243.00,12690,3071720
1721-T,コムシスHD,東証1部,779.00,782.00,770.00,777.00,198100,153951200
1721-O,コムシスHD,大証1部,,,,,0,0
1722-T,MISAWA,東証1部,380.00,384.00,376.00,382.00,8800,3338300
1722-O,MISAWA,大証1部,,,,,0,0
1723-J,日本電技,JQスタンダード,571.00,571.00,571.00,571.00,600,342600
1724-J,シンクレイヤ,JQスタンダード,376.00,376.00,346.00,346.00,2000,722000
1726-T,BRHD,東証2部,,,,,0,0
1728-J,ミサワ中国,JQスタンダード,,,,,0,0
1730-J,麻生フオーム,JQスタンダード,,,,,0,0
1734-S,北弘電社,札証,,,,,0,0
1736-J,オーテック,JQスタンダード,,,,,0,0
1737-T,三井エンジ,東証2部,,,,,0,0
1739-J,SEED,JQグロース,,,,,0,0
1742-T,セコムテクノ,東証2部,2454.00,2454.00,2424.00,2435.00,3000,7328000
1743-O,コーアツ工業,大証2部,139.00,139.00,139.00,139.00,2000,278000
1743-F,コーアツ工業,福証,,,,,0,0
1756-J,和興エンジ,JQスタンダード,169.00,169.00,169.00,169.00,6000,1014000
1757-O,クレアHD,大証2部,1.00,2.00,1.00,1.00,2283400,2353480
1758-J,太洋基礎,JQスタンダード,,,,,0,0
1762-T,高松G,東証1部,1001.00,1008.00,997.00,1000.00,13500,13490500
1762-O,高松G,大証1部,,,,,0,0
1764-T,工藤建設,東証2部,,,,,0,0
1766-T,東建コーポ,東証1部,2485.00,2492.00,2455.00,2461.00,10670,26367980
1768-O,ソネック,大証2部,,,,,0,0
1770-J,藤田エンジ,JQスタンダード,404.00,404.00,404.00,404.00,2000,808000
1771-F,日本乾溜,福証,129.00,129.00,129.00,129.00,1000,129000
1773-T,YTL,東証1部外国,195.00,195.00,195.00,195.00,1000,195000
1775-T,FFE&C,東証2部,123.00,123.00,122.00,122.00,5000,613000
1776-T,三住道路,東証2部,,,,,0,0
1780-T,ヤマウラ,東証1部,190.00,190.00,190.00,190.00,2500,475000
1782-J,常磐開発,JQスタンダード,,,,,0,0
1783-J,ACHL,JQスタンダード,24.00,25.00,23.00,24.00,142800,3426500
1787-J,ナカボーテック,JQスタンダード,,,,,0,0
1788-J,三東工業,JQスタンダード,,,,,0,0
1789-J,山加電業,JQスタンダード,208.00,211.00,201.00,206.00,88300,18225300
1793-J,大本組,JQスタンダード,,,,,0,0
1795-J,マサル,JQスタンダード,,,,,0,0
1798-J,守谷商会,JQスタンダード,124.00,124.00,124.00,124.00,1000,124000
1799-J,第一建設,JQスタンダード,504.00,507.00,498.00,507.00,3500,1761300
1801-T,大成建,東証1部,179.00,180.00,176.00,176.00,553000,98142000
1801-O,大成建,大証1部,,,,,0,0
1802-T,大林組,東証1部,344.00,346.00,336.00,336.00,1793000,609061000
1802-O,大林組,大証1部,,,,,0,0
1802-F,大林組,福証,,,,,0,0
1803-T,清水建,東証1部,329.00,332.00,324.00,327.00,1284000,420172000
1803-O,清水建,大証1部,,,,,0,0
1805-T,飛島建,東証1部,21.00,22.00,21.00,21.00,548000,11515500
1807-J,佐藤渡辺,JQスタンダード,74.00,74.00,74.00,74.00,1000,74000
1808-T,長谷工,東証1部,71.00,72.00,71.00,72.00,1631500,116508000
1808-O,長谷工,大証1部,,,,,0,0
1810-T,松井建,東証1部,336.00,336.00,334.00,335.00,10000,3346000
1811-O,銭高組,大証1部,126.00,126.00,125.00,125.00,2000,251000
1812-T,鹿島,東証1部,193.00,195.00,190.00,192.00,2025000,388417000
1812-O,鹿島,大証1部,,,,,0,0
1813-T,不動テトラ,東証1部,50.00,52.00,50.00,52.00,187300,9533900
1813-O,不動テトラ,大証1部,,,,,0,0
1814-T,大末建,東証1部,28.00,29.00,28.00,28.00,55000,1552000
1814-O,大末建,大証1部,,,,,0,0
